"Applied filters:
machine_name starts with 'F' or starts with 'G'
date_time is on or after 11/16/2017 12:00:00 PM
table_name is nozzle
plant is 1020
machine_name is GC9",,,,,
,,,,,
Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo
0.005050505,1,0,05/05/18 09:45:02 AM,2-2,4009251318T
0,0,0,05/05/18 09:45:02 AM,2-20,4009251318T
0,0,0,05/05/18 09:45:02 AM,2-21,4009251318T
0,0,0,05/05/18 09:45:02 AM,2-22,4009251318T
0,0,0,05/05/18 09:45:02 AM,2-23,4009251318T
0.005050505,1,0,05/05/18 09:45:02 AM,2-24,4009251318T
0,0,0,05/05/18 09:45:02 AM,2-25,4009251318T
0,0,0,05/05/18 09:45:02 AM,2-27,4009251318T
0,0,0,05/05/18 09:45:02 AM,2-28,4009251318T
0.005025126,1,0,05/05/18 09:45:02 AM,2-3,4009251318T
0,0,0,05/05/18 09:45:02 AM,2-32,4009251318T
0.005025126,1,0,05/05/18 09:45:02 AM,2-5,4009251318T
0.005025126,1,0,05/05/18 09:45:02 AM,2-6,4009251318T
0.005025126,1,0,05/05/18 09:45:02 AM,2-7,4009251318T
0,0,0,05/05/18 09:45:02 AM,2-8,4009251318T
0,0,0,05/05/18 09:45:02 AM,2-9,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-1,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-10,4009251318T
0.005025126,1,0,05/05/18 09:45:02 AM,4-11,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-12,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-13,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-14,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-15,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-16,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-17,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-18,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-19,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-2,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-20,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-21,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-22,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-23,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-24,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-25,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-26,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-27,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-28,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-3,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-4,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-5,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-6,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-7,4009251318T
0.005025126,1,0,05/05/18 09:45:02 AM,4-8,4009251318T
0,0,0,05/05/18 09:45:02 AM,4-9,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-1,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-10,4009251318T
0.004651163,1,0,05/05/18 10:00:01 AM,2-11,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-12,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-13,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-14,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-15,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-16,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-17,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-18,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-19,4009251318T
0.004672897,1,0,05/05/18 10:00:01 AM,2-2,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-20,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-21,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-22,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-23,4009251318T
0.004672897,1,0,05/05/18 10:00:01 AM,2-24,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-25,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-27,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-28,4009251318T
0.004651163,1,0,05/05/18 10:00:01 AM,2-3,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-32,4009251318T
0.004651163,1,0,05/05/18 10:00:01 AM,2-5,4009251318T
0.004651163,1,0,05/05/18 10:00:01 AM,2-6,4009251318T
0.004651163,1,0,05/05/18 10:00:01 AM,2-7,4009251318T
0.004651163,1,0.0625,05/05/18 10:00:01 AM,2-8,4009251318T
0,0,0,05/05/18 10:00:01 AM,2-9,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-1,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-10,4009251318T
0.004651163,1,0,05/05/18 10:00:01 AM,4-11,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-12,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-13,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-14,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-15,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-16,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-17,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-18,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-19,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-2,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-20,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-21,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-22,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-23,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-24,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-25,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-26,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-27,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-28,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-3,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-4,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-5,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-6,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-7,4009251318T
0.004651163,1,0,05/05/18 10:00:01 AM,4-8,4009251318T
0,0,0,05/05/18 10:00:01 AM,4-9,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-1,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-10,4009251318T
0.004310345,1,0,05/05/18 10:15:03 AM,2-11,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-12,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-13,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-14,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-15,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-16,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-17,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-18,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-19,4009251318T
0.004329004,1,0,05/05/18 10:15:03 AM,2-2,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-20,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-21,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-22,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-23,4009251318T
0.004329004,1,0,05/05/18 10:15:03 AM,2-24,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-25,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-27,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-28,4009251318T
0.004310345,1,0,05/05/18 10:15:03 AM,2-3,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-32,4009251318T
0.004310345,1,0,05/05/18 10:15:03 AM,2-5,4009251318T
0.004310345,1,0,05/05/18 10:15:03 AM,2-6,4009251318T
0.004310345,1,0,05/05/18 10:15:03 AM,2-7,4009251318T
0.004310345,1,0,05/05/18 10:15:03 AM,2-8,4009251318T
0,0,0,05/05/18 10:15:03 AM,2-9,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-1,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-10,4009251318T
0.004310345,1,0,05/05/18 10:15:03 AM,4-11,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-12,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-13,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-14,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-15,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-16,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-17,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-18,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-19,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-2,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-20,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-21,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-22,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-23,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-24,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-25,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-26,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-27,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-28,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-3,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-4,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-5,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-6,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-7,4009251318T
0.004310345,1,0,05/05/18 10:15:03 AM,4-8,4009251318T
0,0,0,05/05/18 10:15:03 AM,4-9,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-1,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-10,4009251318T
0.004273504,1,0,05/05/18 10:30:01 AM,2-11,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-12,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-13,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-14,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-15,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-16,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-17,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-18,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-19,4009251318T
0.004291845,1,0,05/05/18 10:30:01 AM,2-2,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-20,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-21,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-22,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-23,4009251318T
0.004291845,1,0,05/05/18 10:30:01 AM,2-24,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-25,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-27,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-28,4009251318T
0.004273504,1,0,05/05/18 10:30:01 AM,2-3,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-32,4009251318T
0.004273504,1,0,05/05/18 10:30:01 AM,2-5,4009251318T
0.004273504,1,0,05/05/18 10:30:01 AM,2-6,4009251318T
0.004273504,1,0,05/05/18 10:30:01 AM,2-7,4009251318T
0.004273504,1,0,05/05/18 10:30:01 AM,2-8,4009251318T
0,0,0,05/05/18 10:30:01 AM,2-9,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-1,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-10,4009251318T
0.004273504,1,0,05/05/18 10:30:01 AM,4-11,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-12,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-13,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-14,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-15,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-16,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-17,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-18,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-19,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-2,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-20,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-21,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-22,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-23,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-24,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-25,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-26,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-27,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-28,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-3,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-4,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-5,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-6,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-7,4009251318T
0.004273504,1,0,05/05/18 10:30:01 AM,4-8,4009251318T
0,0,0,05/05/18 10:30:01 AM,4-9,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-1,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-10,4009251318T
0.004201681,1,0,05/05/18 10:45:02 AM,2-11,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-12,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-13,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-14,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-15,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-16,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-17,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-18,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-19,4009251318T
0.004219409,1,0,05/05/18 10:45:02 AM,2-2,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-20,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-21,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-22,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-23,4009251318T
0.004219409,1,0,05/05/18 10:45:02 AM,2-24,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-25,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-27,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-28,4009251318T
0.0041841,1,0,05/05/18 10:45:02 AM,2-3,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-32,4009251318T
0.0041841,1,0,05/05/18 10:45:02 AM,2-5,4009251318T
0.0041841,1,0,05/05/18 10:45:02 AM,2-6,4009251318T
0.004201681,1,0,05/05/18 10:45:02 AM,2-7,4009251318T
0.004201681,1,0,05/05/18 10:45:02 AM,2-8,4009251318T
0,0,0,05/05/18 10:45:02 AM,2-9,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-1,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-10,4009251318T
0.0041841,1,0,05/05/18 10:45:02 AM,4-11,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-12,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-13,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-14,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-15,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-16,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-17,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-18,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-19,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-2,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-20,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-21,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-22,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-23,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-24,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-25,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-26,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-27,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-28,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-3,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-4,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-5,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-6,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-7,4009251318T
0.0041841,1,0,05/05/18 10:45:02 AM,4-8,4009251318T
0,0,0,05/05/18 10:45:02 AM,4-9,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-1,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-10,4009251318T
0.003921569,1,0,05/05/18 11:00:02 AM,2-11,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-12,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-13,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-14,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-15,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-16,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-17,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-18,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-19,4009251318T
0.003937008,1,0,05/05/18 11:00:02 AM,2-2,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-20,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-21,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-22,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-23,4009251318T
0.003937008,1,0,05/05/18 11:00:02 AM,2-24,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-25,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-27,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-28,4009251318T
0.003921569,1,0,05/05/18 11:00:02 AM,2-3,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-32,4009251318T
0.003921569,1,0,05/05/18 11:00:02 AM,2-5,4009251318T
0.003921569,1,0,05/05/18 11:00:02 AM,2-6,4009251318T
0.003921569,1,0,05/05/18 11:00:02 AM,2-7,4009251318T
0.003921569,1,0,05/05/18 11:00:02 AM,2-8,4009251318T
0,0,0,05/05/18 11:00:02 AM,2-9,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-1,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-10,4009251318T
0.003921569,1,0,05/05/18 11:00:02 AM,4-11,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-12,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-13,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-14,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-15,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-16,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-17,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-18,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-19,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-2,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-20,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-21,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-22,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-23,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-24,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-25,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-26,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-27,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-28,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-3,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-4,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-5,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-6,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-7,4009251318T
0.003921569,1,0,05/05/18 11:00:02 AM,4-8,4009251318T
0,0,0,05/05/18 11:00:02 AM,4-9,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-1,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-10,4009251318T
0.003690037,1,0,05/05/18 11:15:01 AM,2-11,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-12,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-13,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-14,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-15,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-16,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-17,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-18,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-19,4009251318T
0.003703704,1,0,05/05/18 11:15:01 AM,2-2,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-20,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-21,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-22,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-23,4009251318T
0.003703704,1,0,05/05/18 11:15:01 AM,2-24,4009251318T
0.003703704,1,0.0625,05/05/18 11:15:01 AM,2-25,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-27,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-28,4009251318T
0.003690037,1,0,05/05/18 11:15:01 AM,2-3,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-32,4009251318T
0.003690037,1,0,05/05/18 11:15:01 AM,2-5,4009251318T
0.003690037,1,0,05/05/18 11:15:01 AM,2-6,4009251318T
0.003690037,1,0,05/05/18 11:15:01 AM,2-7,4009251318T
0.003690037,1,0,05/05/18 11:15:01 AM,2-8,4009251318T
0,0,0,05/05/18 11:15:01 AM,2-9,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-1,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-10,4009251318T
0.003690037,1,0,05/05/18 11:15:01 AM,4-11,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-12,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-13,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-14,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-15,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-16,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-17,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-18,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-19,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-2,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-20,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-21,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-22,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-23,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-24,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-25,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-26,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-27,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-28,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-3,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-4,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-5,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-6,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-7,4009251318T
0.003690037,1,0,05/05/18 11:15:01 AM,4-8,4009251318T
0,0,0,05/05/18 11:15:01 AM,4-9,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-1,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-10,4009251318T
0.003533569,1,0,05/05/18 11:30:02 AM,2-11,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-12,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-13,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-14,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-15,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-16,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-17,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-18,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-19,4009251318T
0.003546099,1,0,05/05/18 11:30:02 AM,2-2,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-20,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-21,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-22,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-23,4009251318T
0.003546099,1,0,05/05/18 11:30:02 AM,2-24,4009251318T
0.003546099,1,0,05/05/18 11:30:02 AM,2-25,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-27,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-28,4009251318T
0.003533569,1,0,05/05/18 11:30:02 AM,2-3,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-32,4009251318T
0.003533569,1,0,05/05/18 11:30:02 AM,2-5,4009251318T
0.003533569,1,0,05/05/18 11:30:02 AM,2-6,4009251318T
0.003533569,1,0,05/05/18 11:30:02 AM,2-7,4009251318T
0.003533569,1,0,05/05/18 11:30:02 AM,2-8,4009251318T
0,0,0,05/05/18 11:30:02 AM,2-9,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-1,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-10,4009251318T
0.003533569,1,0,05/05/18 11:30:02 AM,4-11,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-12,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-13,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-14,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-15,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-16,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-17,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-18,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-19,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-2,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-20,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-21,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-22,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-23,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-24,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-25,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-26,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-27,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-28,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-3,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-4,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-5,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-6,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-7,4009251318T
0.003533569,1,0,05/05/18 11:30:02 AM,4-8,4009251318T
0,0,0,05/05/18 11:30:02 AM,4-9,4009251318T
0,0,0,05/05/18 11:45:01 AM,2-1,4009251318T
0,0,0,05/05/18 11:45:01 AM,2-10,4009251318T
0.003472222,1,0,05/05/18 11:45:01 AM,2-11,4009251318T
0,0,0,05/05/18 11:45:01 AM,2-12,4009251318T
0,0,0,05/05/18 11:45:01 AM,2-13,4009251318T
0,0,0,05/05/18 11:45:01 AM,2-14,4009251318T
0,0,0,05/05/18 11:45:01 AM,2-15,4009251318T
