Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo
0,0,0,05/03/18 05:45:02 AM,1-9,4009231836B
0,0,0,05/03/18 05:45:02 AM,2-37,4009231836B
0,0,0,05/03/18 05:45:02 AM,2-38,4009231836B
0,0,0,05/03/18 05:45:02 AM,2-55,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-1,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-10,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-11,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-12,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-13,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-14,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-15,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-16,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-17,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-18,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-19,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-2,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-20,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-21,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-22,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-23,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-24,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-25,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-26,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-27,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-28,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-29,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-3,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-30,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-4,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-5,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-6,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-7,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-8,4009231836B
0,0,0,05/03/18 05:45:02 AM,3-9,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-1,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-10,4009231836B
0.016666667,2,0.009345794,05/03/18 06:00:02 AM,1-11,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-12,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-13,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-17,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-18,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-19,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-2,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-20,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-21,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-22,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-23,4009231836B
0.025,3,0.147060918,05/03/18 06:00:02 AM,1-24,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-25,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-26,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-27,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-28,4009231836B
0.008064516,1,0.008928571,05/03/18 06:00:02 AM,1-3,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-30,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-4,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-5,4009231836B
0.008264463,1,0,05/03/18 06:00:02 AM,1-6,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-7,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-8,4009231836B
0,0,0,05/03/18 06:00:02 AM,1-9,4009231836B
0,0,0,05/03/18 06:00:02 AM,2-37,4009231836B
0,0,0,05/03/18 06:00:02 AM,2-38,4009231836B
0,0,0,05/03/18 06:00:02 AM,2-55,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-1,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-10,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-11,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-12,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-13,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-14,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-15,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-16,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-17,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-18,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-19,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-2,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-20,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-21,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-22,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-23,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-24,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-25,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-26,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-27,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-28,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-29,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-3,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-30,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-4,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-5,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-6,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-7,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-8,4009231836B
0,0,0,05/03/18 06:00:02 AM,3-9,4009231836B
0.006578947,1,0.03125,05/03/18 06:08:56 AM,1-1,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-10,4009231836B
0.026315789,4,0.176776695,05/03/18 06:08:56 AM,1-11,4009231836B
0.006493506,1,0.03030303,05/03/18 06:08:56 AM,1-12,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-13,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-17,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-18,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-19,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-2,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-20,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-21,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-22,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-23,4009231836B
0.039473684,6,0.48713929,05/03/18 06:08:56 AM,1-24,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-25,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-26,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-27,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-28,4009231836B
0.018518519,3,0.148864586,05/03/18 06:08:56 AM,1-3,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-30,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-4,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-5,4009231836B
0.013245033,2,0.033333333,05/03/18 06:08:56 AM,1-6,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-7,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-8,4009231836B
0,0,0,05/03/18 06:08:56 AM,1-9,4009231836B
0,0,0,05/03/18 06:08:56 AM,2-37,4009231836B
0,0,0,05/03/18 06:08:56 AM,2-38,4009231836B
0,0,0,05/03/18 06:08:56 AM,2-55,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-1,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-10,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-11,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-12,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-13,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-14,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-15,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-16,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-17,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-18,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-19,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-2,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-20,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-21,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-22,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-23,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-24,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-25,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-26,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-27,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-28,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-29,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-3,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-30,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-4,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-5,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-6,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-7,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-8,4009231836B
0,0,0,05/03/18 06:08:56 AM,3-9,4009231836B
0.004854369,1,0,05/03/18 06:15:02 AM,1-1,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-10,4009231836B
0.019417476,4,0,05/03/18 06:15:02 AM,1-11,4009231836B
0.004807692,1,0,05/03/18 06:15:02 AM,1-12,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-13,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-14,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-17,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-18,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-19,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-2,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-20,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-21,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-22,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-23,4009231836B
0.067961165,14,3.352209926,05/03/18 06:15:02 AM,1-24,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-25,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-26,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-27,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-28,4009231836B
0.013636364,3,0,05/03/18 06:15:02 AM,1-3,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-30,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-4,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-5,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-7,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-8,4009231836B
0,0,0,05/03/18 06:15:02 AM,1-9,4009231836B
0,0,0,05/03/18 06:15:02 AM,2-37,4009231836B
0,0,0,05/03/18 06:15:02 AM,2-38,4009231836B
0,0,0,05/03/18 06:15:02 AM,2-55,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-1,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-10,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-11,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-12,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-13,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-14,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-15,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-16,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-17,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-18,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-19,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-2,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-20,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-21,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-22,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-23,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-24,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-25,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-26,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-27,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-28,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-29,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-3,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-30,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-4,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-5,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-6,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-7,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-8,4009231836B
0,0,0,05/03/18 06:15:02 AM,3-9,4009231836B
0.004032258,1,0,05/03/18 06:21:46 AM,1-1,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-10,4009231836B
0.016129032,4,0,05/03/18 06:21:46 AM,1-11,4009231836B
0.003984064,1,0,05/03/18 06:21:46 AM,1-12,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-13,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-14,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-17,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-18,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-19,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-2,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-20,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-21,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-22,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-23,4009231836B
0.074074074,18,0.864864865,05/03/18 06:21:46 AM,1-24,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-25,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-26,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-27,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-28,4009231836B
0.011278195,3,0,05/03/18 06:21:46 AM,1-3,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-30,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-4,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-5,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-7,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-8,4009231836B
0,0,0,05/03/18 06:21:46 AM,1-9,4009231836B
0,0,0,05/03/18 06:21:46 AM,2-37,4009231836B
0,0,0,05/03/18 06:21:46 AM,2-38,4009231836B
0,0,0,05/03/18 06:21:46 AM,2-55,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-1,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-10,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-11,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-12,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-13,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-14,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-15,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-16,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-17,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-18,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-19,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-2,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-20,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-21,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-22,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-23,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-24,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-25,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-26,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-27,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-28,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-29,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-3,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-30,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-4,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-5,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-6,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-7,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-8,4009231836B
0,0,0,05/03/18 06:21:46 AM,3-9,4009231836B
0.003448276,1,0,05/03/18 07:00:02 AM,1-1,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-10,4009231836B
0.013793103,4,0,05/03/18 07:00:02 AM,1-11,4009231836B
0.003401361,1,0,05/03/18 07:00:02 AM,1-12,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-13,4009231836B
0.007142857,1,0.023255814,05/03/18 07:00:02 AM,1-14,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-17,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-18,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-19,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-2,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-20,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-21,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-22,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-23,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-25,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-26,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-27,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-28,4009231836B
0.00974026,3,0,05/03/18 07:00:02 AM,1-3,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-30,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-4,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-5,4009231836B
0.010362694,2,0,05/03/18 07:00:02 AM,1-6,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-7,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-8,4009231836B
0,0,0,05/03/18 07:00:02 AM,1-9,4009231836B
0,0,0,05/03/18 07:00:02 AM,2-37,4009231836B
0,0,0,05/03/18 07:00:02 AM,2-38,4009231836B
0,0,0,05/03/18 07:00:02 AM,2-55,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-1,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-10,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-11,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-12,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-13,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-14,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-15,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-16,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-17,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-18,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-19,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-2,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-20,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-21,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-22,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-23,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-24,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-25,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-26,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-27,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-28,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-29,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-3,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-30,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-4,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-5,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-6,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-7,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-8,4009231836B
0,0,0,05/03/18 07:00:02 AM,3-9,4009231836B
0.002320186,1,0,05/03/18 07:15:01 AM,1-1,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-10,4009231836B
0.009280742,4,0,05/03/18 07:15:01 AM,1-11,4009231836B
0.002298851,1,0,05/03/18 07:15:01 AM,1-12,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-13,4009231836B
0.003558719,1,0,05/03/18 07:15:01 AM,1-14,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-17,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-18,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-19,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-2,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-20,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-21,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-22,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-23,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-25,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-26,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-27,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-28,4009231836B
0.006681514,3,0,05/03/18 07:15:01 AM,1-3,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-30,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-4,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-5,4009231836B
0.005988024,2,0,05/03/18 07:15:01 AM,1-6,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-7,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-8,4009231836B
0,0,0,05/03/18 07:15:01 AM,1-9,4009231836B
0,0,0,05/03/18 07:15:01 AM,2-37,4009231836B
0,0,0,05/03/18 07:15:01 AM,2-38,4009231836B
0,0,0,05/03/18 07:15:01 AM,2-55,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-1,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-10,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-11,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-12,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-13,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-14,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-15,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-16,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-17,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-18,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-19,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-2,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-20,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-21,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-22,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-23,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-24,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-25,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-26,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-27,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-28,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-29,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-3,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-30,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-4,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-5,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-6,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-7,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-8,4009231836B
0,0,0,05/03/18 07:15:01 AM,3-9,4009231836B
0.002232143,1,0,05/03/18 07:23:31 AM,1-1,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-10,4009231836B
0.008928571,4,0,05/03/18 07:23:31 AM,1-11,4009231836B
0.002212389,1,0,05/03/18 07:23:31 AM,1-12,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-13,4009231836B
0.003355705,1,0,05/03/18 07:23:31 AM,1-14,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-17,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-18,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-19,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-2,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-20,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-21,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-22,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-23,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-25,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-26,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-27,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-28,4009231836B
0.006437768,3,0,05/03/18 07:23:31 AM,1-3,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-30,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-4,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-5,4009231836B
0.005698006,2,0,05/03/18 07:23:31 AM,1-6,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-7,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-8,4009231836B
0,0,0,05/03/18 07:23:31 AM,1-9,4009231836B
0,0,0,05/03/18 07:23:31 AM,2-37,4009231836B
0,0,0,05/03/18 07:23:31 AM,2-38,4009231836B
0,0,0,05/03/18 07:23:31 AM,2-55,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-1,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-10,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-11,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-12,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-13,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-14,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-15,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-16,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-17,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-18,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-19,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-2,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-20,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-21,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-22,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-23,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-24,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-25,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-26,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-27,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-28,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-29,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-3,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-30,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-4,4009231836B
0,0,0,05/03/18 07:23:31 AM,3-5,4009231836B
